timestamps,TP9,AF7,AF8,TP10,Right AUX
1621558100.351,27.832,30.273,29.297,28.320,-0.977
1621558100.345,29.785,29.297,30.273,25.879,63.965
1621558100.349,37.109,29.785,33.203,28.320,37.109
1621558100.353,38.574,31.250,31.250,31.250,32.227
1621558100.357,32.715,29.785,30.273,26.855,69.824
1621558100.361,35.156,29.785,33.203,31.738,39.062
1621558100.365,42.969,31.738,31.250,34.180,6.836
1621558100.369,41.504,34.668,27.832,27.832,6.348
1621558100.372,38.086,36.133,27.832,28.809,40.527
1621558100.376,38.574,34.180,29.297,30.762,27.344
1621558100.380,33.203,35.645,27.344,26.855,-5.859
1621558100.384,32.715,35.156,26.855,28.320,40.039
1621558100.388,31.250,36.133,26.855,28.320,53.223
1621558100.382,25.391,36.133,26.367,28.809,66.895
1621558100.386,21.973,30.762,25.391,32.715,24.902
1621558100.390,18.066,27.832,24.902,29.297,13.184
1621558100.394,15.625,29.297,25.879,29.785,62.012
1621558100.398,17.578,30.762,26.367,30.762,-2.930
1621558100.402,15.625,32.227,26.855,22.949,-25.879
1621558100.406,18.066,30.762,28.809,24.414,18.555
1621558100.409,24.414,26.367,32.227,28.809,75.195
1621558100.413,24.902,27.344,33.203,20.996,130.859
1621558100.417,30.762,30.762,28.809,20.508,54.688
1621558100.421,36.621,30.273,28.320,22.949,23.926
1621558100.425,40.527,28.320,31.738,23.926,59.082
1621558100.438,36.621,27.832,28.320,21.973,67.871
1621558100.442,33.203,28.809,26.367,19.043,64.941
1621558100.446,38.086,25.391,28.809,23.438,61.523
1621558100.450,36.133,24.902,28.320,22.949,41.504
1621558100.454,34.668,26.855,28.320,22.949,0.000
1621558100.458,40.527,26.367,33.203,32.715,8.301
1621558100.462,39.551,28.809,30.762,37.109,58.594
1621558100.465,39.062,27.832,27.832,38.086,70.312
1621558100.469,41.504,27.832,28.320,37.598,65.430
1621558100.473,39.551,29.297,27.832,35.645,32.715
1621558100.477,39.551,30.273,27.832,34.180,-28.809
1621558100.481,40.039,30.273,29.785,32.715,-5.371
1621558100.476,33.691,31.250,30.762,25.879,40.527
1621558100.480,24.414,31.738,25.391,14.648,42.969
1621558100.484,22.461,29.297,22.949,15.625,12.695
1621558100.488,24.414,28.809,24.414,20.508,57.617
1621558100.492,21.484,29.297,22.949,20.020,33.691
1621558100.496,20.508,29.785,24.414,20.996,12.207
1621558100.500,22.461,29.785,29.785,23.926,55.664
1621558100.503,21.484,23.926,31.250,25.391,26.367
1621558100.507,20.020,26.855,29.785,24.902,60.059
1621558100.511,24.902,31.250,30.273,25.879,101.562
1621558100.515,28.320,28.320,29.785,21.973,35.156
1621558100.519,32.715,30.762,29.297,26.855,47.363
1621558100.532,39.551,33.691,33.203,37.109,64.941
1621558100.536,41.016,34.180,31.738,39.062,23.438
1621558100.540,44.434,36.133,29.297,35.645,11.719
1621558100.544,44.922,37.598,29.297,36.621,-9.766
1621558100.548,41.504,36.133,30.273,41.016,36.621
1621558100.552,37.598,30.762,32.715,35.156,53.711
1621558100.556,34.668,30.762,33.691,33.691,7.812
1621558100.559,32.227,32.715,31.250,31.738,79.102
1621558100.563,34.668,27.344,30.762,26.855,55.176
1621558100.567,39.062,26.855,34.668,28.809,-22.949
1621558100.571,37.109,28.809,34.180,25.879,2.441
1621558100.575,34.668,31.738,36.621,26.855,10.742
1621558100.570,35.156,35.156,36.621,30.762,16.113
1621558100.574,33.691,35.156,33.203,29.297,21.973
1621558100.578,29.785,33.203,32.227,29.297,-9.766
1621558100.582,27.344,31.738,30.273,31.738,-15.137
1621558100.586,26.367,33.203,29.785,32.227,-3.906
1621558100.590,26.855,34.180,28.320,26.855,52.734
1621558100.594,21.973,33.691,27.832,24.414,88.379
1621558100.597,17.090,31.738,27.832,22.461,0.977
1621558100.601,17.578,29.297,26.367,20.508,-19.043
1621558100.605,22.949,29.785,28.320,23.926,-1.953
1621558100.609,26.367,31.250,29.297,23.926,5.371
1621558100.613,23.438,34.668,29.297,20.508,3.906
1621558100.626,27.344,34.668,32.227,27.344,-33.203
1621558100.630,36.621,33.203,31.250,30.762,18.066
1621558100.634,41.992,36.133,29.785,29.297,62.500
1621558100.638,44.922,36.621,30.762,25.879,48.828
1621558100.642,44.434,34.180,29.785,15.625,60.059
1621558100.646,42.480,30.273,28.809,16.602,69.336
1621558100.650,44.922,31.250,31.250,27.344,33.203
1621558100.653,43.945,32.227,33.203,29.785,33.691
1621558100.657,40.039,28.320,31.738,30.273,68.848
1621558100.661,41.992,25.879,35.156,41.504,31.738
1621558100.665,46.875,25.879,35.156,44.922,19.043
1621558100.669,46.875,26.367,32.715,37.109,2.441
1621558100.664,41.016,29.785,32.227,33.203,-32.227
1621558100.668,34.668,29.785,35.645,36.621,51.758
1621558100.672,29.785,26.855,37.109,38.574,114.258
1621558100.676,28.320,27.832,34.668,34.668,62.988
1621558100.680,27.344,30.762,33.203,34.180,34.180
1621558100.684,23.438,29.785,31.250,36.621,1.953
1621558100.688,20.508,28.809,29.785,33.203,-50.781
1621558100.691,18.066,32.715,32.715,27.344,7.812
1621558100.695,18.555,36.621,33.691,24.414,32.227
1621558100.699,19.043,35.645,34.668,23.926,12.695
1621558100.703,17.578,33.691,33.203,26.367,42.480
1621558100.707,24.414,33.691,31.250,24.902,-3.906
1621558100.720,25.879,37.109,29.785,21.973,28.809
1621558100.724,21.973,36.621,30.273,20.020,79.590
1621558100.728,31.250,34.668,31.738,22.461,1.465
1621558100.732,35.156,33.691,31.738,24.414,3.418
1621558100.736,31.738,31.250,31.250,23.438,20.020
1621558100.740,36.621,31.738,32.227,25.391,-41.992
1621558100.744,40.039,32.227,32.715,27.832,-16.113
1621558100.747,42.969,32.715,30.273,31.738,-2.441
1621558100.751,40.527,30.762,29.785,33.691,2.930
1621558100.755,33.203,27.832,32.227,31.738,-11.719
1621558100.759,32.715,28.320,30.762,33.203,-38.574
1621558100.763,35.645,26.855,29.785,38.574,-4.395
1621558100.757,32.227,25.879,31.250,40.527,33.203
1621558100.761,29.785,26.855,32.715,43.945,36.621
1621558100.765,35.156,27.344,31.738,44.922,31.250
1621558100.769,38.086,31.250,29.297,46.387,43.945
1621558100.773,36.621,29.785,29.297,45.898,37.109
1621558100.777,32.715,29.297,30.762,44.434,2.441
1621558100.781,31.738,32.715,30.762,39.551,19.531
1621558100.784,30.273,31.250,31.250,37.109,22.949
1621558100.788,25.879,28.320,31.250,37.109,12.207
1621558100.792,19.531,28.320,28.320,30.762,12.207
1621558100.796,16.602,30.273,29.785,28.320,40.527
1621558100.800,15.625,31.250,30.273,28.320,44.434
1621558100.813,10.254,33.203,30.762,29.297,-15.625
1621558100.817,12.207,33.691,31.250,29.297,-11.719
1621558100.821,14.160,32.715,30.273,26.855,-26.367
1621558100.825,12.207,32.227,27.344,23.926,-38.574
1621558100.829,20.020,31.250,25.391,26.367,18.555
1621558100.833,28.320,31.250,27.344,29.297,64.453
1621558100.837,35.645,34.668,31.250,29.785,72.754
1621558100.840,38.574,35.645,30.762,29.297,26.855
1621558100.844,40.039,32.227,30.762,32.715,-1.465
1621558100.848,48.340,29.785,31.738,33.691,-9.766
1621558100.852,50.293,33.691,30.762,28.809,45.410
1621558100.856,49.805,32.715,31.250,27.344,93.262
1621558100.851,57.617,28.809,33.203,31.738,19.531
1621558100.855,61.523,27.832,30.273,30.273,-10.742
1621558100.859,54.688,27.832,31.738,31.250,8.789
1621558100.863,55.664,27.344,35.645,39.551,18.066
1621558100.867,58.105,24.902,31.250,44.922,19.531
1621558100.871,50.781,25.391,30.273,45.898,21.484
1621558100.875,40.527,28.320,34.180,44.922,16.602
1621558100.878,28.809,30.273,33.691,46.875,40.527
1621558100.882,22.949,30.273,32.227,44.922,50.293
1621558100.886,20.508,28.320,33.691,38.574,9.277
1621558100.890,10.742,29.785,33.203,31.738,2.930
1621558100.894,3.418,29.297,30.273,24.414,21.973
1621558100.908,0.488,29.297,30.762,18.066,33.691
1621558100.912,1.953,30.762,31.738,16.113,43.457
1621558100.916,5.859,29.297,28.320,15.137,31.738
1621558100.920,7.324,33.691,26.367,14.648,36.133
1621558100.924,15.625,34.668,30.762,19.531,21.484
1621558100.928,22.949,30.762,33.203,21.484,-36.133
1621558100.932,30.273,32.227,30.273,23.438,34.668
1621558100.935,35.156,37.598,29.297,21.484,83.496
1621558100.939,26.855,36.621,30.273,13.184,18.066
1621558100.943,22.949,31.738,26.855,8.789,61.523
1621558100.947,26.855,31.738,23.926,14.160,100.586
1621558100.951,29.297,34.668,24.902,17.578,49.805
1621558100.945,31.250,35.156,26.367,16.113,45.898
1621558100.949,32.715,31.250,28.320,19.531,64.941
1621558100.953,39.551,33.691,30.762,29.785,57.617
1621558100.957,47.852,37.598,30.762,34.668,21.973
1621558100.961,51.270,35.156,29.297,30.762,33.691
1621558100.965,50.781,34.668,27.832,30.273,58.105
1621558100.969,45.410,37.109,28.809,35.156,22.949
1621558100.972,43.945,32.715,31.250,46.387,-22.461
1621558100.976,47.363,30.762,35.645,52.246,-30.273
1621558100.980,48.340,32.227,41.016,53.711,-16.113
1621558100.984,42.969,30.273,42.480,50.781,0.977
1621558100.988,35.645,30.273,39.062,47.363,-29.297
1621558101.001,31.250,29.297,41.016,48.340,-1.953
1621558101.005,20.996,27.344,42.969,45.410,20.996
1621558101.009,13.184,26.367,37.598,37.598,-43.457
1621558101.013,5.371,25.391,33.203,33.203,-54.199
1621558101.017,-0.488,25.879,34.668,27.832,20.508
1621558101.021,-2.930,26.855,33.691,20.020,101.074
1621558101.025,-4.883,28.320,30.762,13.184,92.285
1621558101.028,1.465,29.297,31.738,9.277,23.926
1621558101.032,12.207,29.785,32.715,9.766,-10.742
1621558101.036,20.020,32.227,33.691,6.348,3.418
1621558101.040,26.855,32.227,33.203,7.812,10.254
1621558101.044,28.320,33.691,31.250,13.672,-10.742
1621558101.039,29.297,34.180,29.785,18.066,-4.883
1621558101.043,35.156,34.668,30.762,21.973,-34.668
1621558101.047,34.180,36.621,31.738,24.414,-80.078
1621558101.051,36.133,34.668,32.715,28.320,-2.930
1621558101.055,41.992,32.715,35.156,33.691,58.105
1621558101.059,41.016,32.715,36.133,34.668,28.320
1621558101.063,43.457,33.691,34.668,38.574,11.230
1621558101.066,43.945,34.180,36.133,42.969,79.590
1621558101.070,42.969,33.203,38.086,44.922,94.238
1621558101.074,47.852,31.738,39.551,51.758,56.641
1621558101.078,44.434,31.738,39.062,49.805,59.082
1621558101.082,40.527,30.273,38.086,43.945,39.062
1621558101.095,45.410,26.855,35.645,49.316,-6.836
1621558101.099,42.480,23.926,34.180,50.293,22.949
1621558101.103,35.645,24.414,36.133,43.945,46.875
1621558101.107,27.344,25.391,36.133,38.574,17.090
1621558101.111,22.949,22.949,36.133,33.203,34.180
1621558101.115,23.926,24.414,36.621,33.691,24.414
1621558101.119,19.531,26.367,36.133,31.738,9.766
