timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557102.218,20.996,30.273,26.367,23.926,-5.371
1621557102.222,27.832,29.785,25.391,21.973,4.395
1621557102.226,34.180,30.273,25.879,25.879,-9.277
1621557102.230,31.250,31.250,25.879,22.949,64.453
1621557102.233,27.344,33.691,22.949,17.090,52.734
1621557102.237,30.762,38.086,26.367,22.461,29.785
1621557102.241,31.738,35.156,28.809,25.391,66.406
1621557102.245,24.414,27.832,25.879,21.484,-7.324
1621557102.249,21.973,28.809,28.809,20.996,2.930
1621557102.261,21.973,32.715,32.715,20.996,57.617
1621557102.265,23.438,34.668,33.203,22.461,91.797
1621557102.269,25.879,35.645,35.156,25.879,95.703
1621557102.273,27.344,36.133,36.621,27.344,66.895
1621557102.277,27.344,34.668,37.598,26.367,9.277
1621557102.281,27.832,31.738,37.598,28.809,-8.301
1621557102.285,33.203,31.250,34.668,34.668,33.691
1621557102.288,33.691,29.297,31.738,33.203,36.621
1621557102.292,25.391,28.320,28.809,27.344,10.742
1621557102.296,24.902,30.273,29.297,28.809,58.105
1621557102.300,27.832,32.715,32.227,35.156,87.402
1621557102.304,26.367,29.297,28.320,34.668,79.102
1621557102.299,22.949,24.902,24.414,27.344,65.918
1621557102.303,19.043,27.832,28.320,20.508,43.457
1621557102.307,23.926,32.227,30.273,14.648,30.762
1621557102.311,23.926,28.809,24.902,14.160,10.742
1621557102.315,20.508,27.832,27.344,17.090,8.301
1621557102.319,23.926,27.832,27.832,15.137,5.859
1621557102.323,23.926,29.785,22.461,10.742,9.277
1621557102.326,26.367,32.227,19.043,14.648,6.836
1621557102.330,30.762,32.227,21.484,19.531,60.059
1621557102.334,23.926,32.715,22.949,17.578,51.270
1621557102.338,22.949,30.762,21.484,15.625,5.371
1621557102.342,33.203,30.762,21.484,18.555,16.602
1621557102.355,26.855,29.297,20.508,19.043,-6.348
1621557102.359,26.367,26.855,23.438,22.461,-29.785
1621557102.363,31.738,29.785,27.832,26.855,42.480
1621557102.367,38.574,35.645,30.762,33.203,81.543
1621557102.371,42.480,40.039,32.227,37.109,58.594
1621557102.375,37.598,39.062,35.156,40.527,14.160
1621557102.379,31.250,35.645,36.621,37.109,-18.066
1621557102.382,23.438,34.668,34.180,27.344,-21.484
1621557102.386,25.391,34.668,38.574,33.203,24.902
1621557102.390,20.020,32.227,40.039,36.621,60.059
1621557102.394,11.719,31.250,36.133,28.809,38.086
1621557102.398,18.066,32.227,40.527,30.273,73.730
1621557102.393,21.973,29.785,39.062,35.645,84.961
1621557102.397,23.926,32.227,34.668,39.062,-3.906
1621557102.401,21.973,30.762,34.668,28.320,-49.805
1621557102.405,18.555,26.367,32.227,16.113,-10.254
1621557102.409,18.066,25.391,31.738,23.926,-10.742
1621557102.413,20.996,30.762,33.691,25.879,48.828
1621557102.417,24.414,38.086,32.227,20.508,95.703
1621557102.420,23.926,35.645,30.273,18.066,107.910
1621557102.424,28.320,32.227,31.738,21.484,52.734
1621557102.428,33.203,34.180,32.227,27.344,-42.480
1621557102.432,37.109,32.715,30.273,29.297,27.832
1621557102.436,40.039,32.227,25.879,25.879,91.797
1621557102.449,41.992,34.180,24.414,29.785,48.828
1621557102.453,42.969,36.621,23.926,35.645,41.016
1621557102.457,42.480,35.645,23.438,33.203,18.066
1621557102.461,41.992,33.203,24.414,31.250,23.926
1621557102.465,40.039,35.156,27.344,29.297,76.172
1621557102.469,35.645,37.109,31.250,25.879,26.855
1621557102.473,28.809,37.109,31.250,24.902,-36.621
1621557102.476,27.832,36.133,34.180,24.902,4.395
1621557102.480,27.344,33.203,36.621,26.367,15.625
1621557102.484,28.320,30.762,34.668,31.250,15.137
1621557102.488,29.297,29.785,34.668,32.715,65.430
1621557102.492,26.367,30.762,35.156,30.273,60.547
1621557102.487,21.484,34.180,33.203,28.809,3.906
1621557102.491,11.719,30.762,31.250,24.414,-0.977
1621557102.495,15.625,28.320,35.645,24.414,-3.418
1621557102.499,16.113,25.879,37.598,20.508,-11.230
1621557102.503,9.277,23.926,33.691,14.160,46.875
1621557102.507,7.324,24.902,34.668,16.602,35.156
1621557102.511,17.578,27.344,36.133,20.020,30.762
1621557102.514,32.227,28.320,29.785,22.949,55.176
1621557102.518,37.109,28.809,27.344,22.949,-32.715
1621557102.522,27.344,27.832,29.785,15.137,-21.973
1621557102.526,24.902,29.785,30.762,11.230,44.434
1621557102.530,31.738,36.133,27.832,16.113,16.113
1621557102.542,29.785,34.180,24.902,14.648,62.988
1621557102.546,32.227,32.715,27.344,15.625,41.992
1621557102.550,34.668,34.180,30.273,23.926,4.883
1621557102.554,36.621,33.691,30.762,27.344,38.086
1621557102.558,41.016,33.203,32.227,26.855,37.109
1621557102.562,37.598,35.645,38.086,30.273,42.969
1621557102.566,28.809,35.645,37.598,31.738,9.277
1621557102.569,24.414,30.273,31.250,32.227,-34.668
1621557102.573,20.996,27.832,31.738,29.297,28.320
1621557102.577,15.625,29.785,32.227,26.855,63.477
1621557102.581,15.137,31.738,30.762,27.344,-20.020
1621557102.585,20.996,35.645,31.738,29.297,2.930
1621557102.582,25.879,36.621,31.738,35.156,33.203
