timestamps,TP9,AF7,AF8,TP10,Right AUX
1621556152.099,18.066,31.738,41.504,17.578,58.105
1621556152.094,28.809,33.203,37.598,15.137,21.973
1621556152.098,37.598,31.738,36.133,15.137,16.113
1621556152.102,33.691,32.715,36.133,15.137,42.969
1621556152.106,22.461,32.227,34.180,11.230,37.598
1621556152.110,19.043,32.227,32.715,11.230,29.297
1621556152.114,13.184,35.645,31.738,14.648,-27.344
1621556152.118,1.953,37.109,33.691,12.695,-59.082
1621556152.121,7.812,36.621,37.109,13.184,-15.625
1621556152.125,17.578,40.039,34.180,13.672,-2.441
1621556152.129,20.996,41.992,34.668,17.578,52.734
1621556152.133,25.879,41.992,38.086,20.020,100.098
1621556152.137,25.879,38.086,41.504,17.578,47.363
1621556152.149,30.273,37.598,44.434,20.508,36.133
1621556152.153,21.484,38.086,43.945,29.297,18.555
1621556152.157,1.953,34.180,43.945,31.250,45.898
1621556152.161,3.906,34.180,41.992,19.531,65.918
1621556152.165,9.766,37.109,41.992,15.137,35.156
1621556152.169,9.277,41.992,41.504,19.531,4.395
1621556152.173,11.719,41.504,38.086,18.066,11.230
1621556152.176,19.043,40.527,39.062,16.113,12.695
1621556152.180,20.508,40.527,42.480,16.113,12.207
1621556152.184,20.020,39.062,41.992,14.160,49.805
1621556152.188,23.438,40.527,42.480,20.508,50.781
1621556152.192,32.227,41.504,46.387,18.066,24.414
1621556152.169,35.645,41.504,45.410,8.789,59.570
1621556152.173,36.133,39.551,44.434,14.160,55.664
1621556152.177,31.738,35.645,49.316,24.902,-30.273
1621556152.181,30.762,36.621,50.781,29.297,-4.883
1621556152.185,35.156,37.109,48.340,25.879,-3.906
1621556152.189,34.668,31.250,44.434,22.949,-64.941
1621556152.193,36.133,28.809,41.504,29.785,-33.691
1621556152.196,40.039,33.203,36.621,28.809,-10.254
1621556152.200,43.945,33.203,39.551,24.902,9.277
1621556152.204,30.273,34.180,40.527,26.855,57.129
1621556152.208,23.438,36.621,39.062,32.715,31.250
1621556152.212,18.066,32.715,41.016,35.645,-34.180
1621556152.223,14.160,32.227,38.574,36.133,-33.203
1621556152.227,13.672,36.133,36.621,50.781,14.648
1621556152.231,-3.906,35.156,38.574,44.922,12.207
1621556152.235,-17.090,30.762,39.551,24.414,17.090
1621556152.239,-16.113,29.297,39.551,14.648,40.527
1621556152.243,-24.902,25.879,36.133,-4.395,16.113
1621556152.247,-29.297,19.531,34.180,-13.672,40.039
1621556152.250,-18.555,18.555,40.527,-10.742,61.035
1621556152.254,-11.230,19.043,37.598,-9.277,97.168
1621556152.258,-17.578,22.949,28.320,-27.344,98.145
1621556152.262,-25.391,26.855,23.438,-38.574,56.152
1621556152.266,-17.090,27.344,18.555,-29.785,24.902
1621556152.262,-5.371,28.809,16.113,-26.367,10.254
1621556152.266,3.906,36.133,19.043,-13.184,0.000
1621556152.270,5.859,34.180,22.461,-11.230,-25.391
1621556152.274,11.719,27.832,21.484,-8.301,-22.949
1621556152.278,20.020,29.297,22.949,6.348,25.391
1621556152.282,21.484,31.250,26.855,10.254,11.719
1621556152.286,22.461,31.250,29.785,11.230,7.812
1621556152.289,29.785,33.203,30.273,17.578,26.855
1621556152.293,39.551,30.762,31.250,25.391,-0.977
1621556152.297,39.062,26.367,35.156,29.785,42.480
1621556152.301,26.367,26.367,36.133,26.855,62.988
1621556152.305,31.250,24.414,38.574,25.879,31.250
1621556152.317,17.090,25.879,45.410,32.715,32.715
1621556152.321,-1.953,28.809,48.340,33.203,42.480
1621556152.325,5.859,29.785,45.410,25.391,37.109
1621556152.329,7.324,27.344,42.969,24.902,-14.160
1621556152.333,21.484,27.832,43.457,36.133,-79.102
1621556152.337,28.320,29.785,44.434,36.133,-39.551
1621556152.341,20.020,32.715,47.852,27.344,1.465
1621556152.344,16.113,33.203,48.340,25.879,16.602
1621556152.348,20.996,30.762,46.387,38.574,-17.578
1621556152.352,27.344,28.320,43.945,40.527,-8.789
1621556152.356,26.367,28.809,41.504,25.391,-4.395
1621556152.360,25.879,34.180,41.016,22.949,20.020
1621556152.356,26.855,37.109,42.480,22.949,23.926
1621556152.360,32.715,38.574,40.527,26.367,-14.648
1621556152.364,35.156,38.086,39.551,29.297,24.414
1621556152.368,30.273,38.574,41.016,20.996,45.898
1621556152.372,32.715,39.551,39.062,18.555,2.930
1621556152.376,36.621,37.109,35.645,27.832,35.645
1621556152.380,34.668,37.109,31.738,23.926,86.914
1621556152.383,37.109,37.598,32.715,20.020,63.477
1621556152.387,40.527,37.598,35.645,16.602,58.594
1621556152.391,47.852,37.598,37.598,16.113,95.703
1621556152.395,53.223,35.645,40.039,21.973,89.844
1621556152.399,41.992,35.645,41.504,19.043,67.383
1621556152.412,27.832,35.645,41.992,15.625,51.270
1621556152.416,20.508,29.297,41.016,26.855,64.941
1621556152.420,14.648,32.227,39.551,37.109,62.500
1621556152.424,14.648,32.227,41.504,33.691,25.391
1621556152.428,16.113,28.320,39.062,28.809,16.602
1621556152.432,16.602,33.691,35.156,28.809,20.996
1621556152.436,22.949,33.203,32.715,25.879,0.977
1621556152.439,24.902,32.715,32.227,24.902,1.465
1621556152.443,18.555,32.715,34.668,24.414,-4.883
1621556152.447,17.090,35.156,30.762,20.996,-29.785
1621556152.451,20.020,34.180,27.832,31.738,15.137
1621556152.455,18.555,30.273,26.367,34.668,65.918
1621556152.431,18.066,34.668,25.879,24.902,27.344
1621556152.435,20.020,37.598,27.832,24.902,2.441
1621556152.439,23.926,36.133,26.855,28.320,6.836
1621556152.443,21.484,36.133,29.297,26.855,-18.066
1621556152.447,18.555,38.086,33.203,23.438,-48.340
1621556152.451,14.160,38.086,29.785,17.090,11.230
1621556152.455,19.531,37.109,30.762,16.602,75.195
1621556152.458,20.996,36.133,34.180,21.484,-21.973
1621556152.462,34.668,29.297,35.156,33.203,-45.410
1621556152.466,49.316,27.832,35.156,44.922,-21.973
1621556152.470,30.762,40.039,28.809,26.367,-56.641
1621556152.474,25.391,50.781,27.344,19.531,-22.461
1621556152.468,42.969,52.734,30.273,31.738,-7.324
1621556152.472,51.758,51.270,32.715,40.527,11.719
1621556152.476,44.434,44.434,36.133,45.898,-7.324
1621556152.480,44.922,42.969,36.621,48.340,13.184
1621556152.484,48.828,45.410,39.551,47.852,61.523
1621556152.488,55.176,43.945,42.969,45.410,29.785
1621556152.492,63.965,44.922,44.922,47.363,1.953
1621556152.495,61.523,42.969,49.316,53.223,10.742
1621556152.499,64.453,43.457,52.246,55.176,44.434
1621556152.503,64.453,48.340,50.781,44.922,33.203
1621556152.507,51.758,45.410,48.828,29.785,-22.461
1621556152.511,47.852,38.086,42.969,24.902,-34.668
1621556152.523,56.152,36.133,37.109,31.738,-38.574
1621556152.527,59.082,35.645,37.598,36.621,-40.527
1621556152.531,42.480,37.109,40.527,30.762,-37.109
1621556152.535,24.414,40.527,42.480,32.715,45.410
1621556152.539,23.926,41.016,41.992,38.574,76.172
1621556152.543,25.879,35.156,41.992,35.645,5.859
1621556152.547,25.879,34.180,42.969,27.344,-23.926
1621556152.550,28.320,34.668,42.480,26.367,-29.297
1621556152.554,31.738,38.086,43.457,34.180,-26.855
1621556152.558,19.531,41.504,43.457,35.645,5.371
1621556152.562,0.488,39.062,40.039,29.297,35.156
1621556152.566,5.371,37.598,41.016,22.949,15.137
1621556152.580,19.531,39.062,40.039,24.902,-25.391
1621556152.584,28.809,36.621,38.574,32.227,22.461
1621556152.588,30.762,33.203,39.062,31.250,30.273
1621556152.592,24.902,35.645,37.109,27.344,-3.906
1621556152.596,26.855,35.645,40.039,34.180,31.738
1621556152.600,36.133,35.156,43.945,36.621,40.039
1621556152.604,43.457,32.227,42.480,31.250,34.180
1621556152.607,46.875,32.227,41.992,27.832,14.648
1621556152.611,56.641,40.039,44.434,33.203,0.977
1621556152.615,61.523,39.551,45.410,41.016,13.672
1621556152.619,54.199,40.039,46.875,43.457,55.176
1621556152.623,48.828,43.457,45.898,38.086,42.969
1621556152.637,49.316,42.480,44.434,33.691,-7.324
1621556152.641,45.898,44.922,44.434,36.133,27.832
1621556152.645,42.969,40.039,42.969,35.156,46.875
1621556152.649,43.945,35.156,42.480,31.738,33.691
1621556152.653,34.668,38.086,41.016,24.902,30.762
1621556152.657,18.555,39.551,39.551,20.996,35.645
1621556152.661,10.254,38.086,39.062,23.926,46.387
1621556152.664,18.555,35.645,39.062,16.113,43.457
1621556152.668,14.648,37.109,38.574,9.766,58.594
1621556152.672,18.555,38.574,41.016,10.254,69.824
1621556152.676,19.043,37.109,47.363,19.531,5.859
1621556152.680,0.000,33.691,48.828,22.461,16.113
1621556152.729,-6.836,33.203,48.340,18.066,94.238
1621556152.733,2.930,37.109,48.340,22.949,57.129
1621556152.737,17.578,35.156,45.410,26.367,53.223
1621556152.741,21.973,36.621,41.016,28.320,33.691
1621556152.745,21.973,41.504,38.086,14.648,7.812
1621556152.749,22.461,39.062,36.621,5.371,44.434
1621556152.753,21.973,41.992,40.527,18.066,36.133
1621556152.756,23.438,44.434,44.434,27.832,8.301
1621556152.760,26.367,43.457,41.992,26.855,-20.996
1621556152.764,23.438,41.992,36.133,23.926,-9.766
1621556152.768,33.203,43.457,34.180,31.738,28.809
1621556152.772,45.898,42.969,35.156,35.156,17.578
1621556152.749,41.992,40.039,34.180,29.785,15.625
1621556152.753,34.180,37.598,34.668,28.320,0.000
1621556152.757,28.809,31.738,39.551,32.715,35.645
1621556152.761,29.785,32.715,42.480,35.156,25.391
1621556152.765,32.227,41.016,40.527,31.250,26.855
1621556152.769,33.691,40.039,38.086,25.879,57.617
1621556152.773,32.227,37.109,36.621,27.344,2.441
1621556152.776,26.855,36.621,37.109,35.645,15.137
1621556152.780,20.508,35.156,38.574,38.086,26.855
1621556152.784,20.020,38.574,37.598,28.320,-14.648
1621556152.788,22.461,39.551,39.062,24.902,4.883
1621556152.792,24.414,37.598,37.598,26.367,27.832
1621556152.823,31.250,34.668,35.156,27.344,39.551
1621556152.827,42.480,34.668,38.574,24.902,81.055
1621556152.831,31.250,33.691,39.551,19.043,16.113
1621556152.835,18.066,33.203,39.551,20.508,-19.531
1621556152.839,20.996,37.109,40.039,26.367,73.242
1621556152.843,15.625,37.598,40.039,21.973,37.109
1621556152.847,16.602,38.086,38.574,8.789,65.430
1621556152.850,17.090,36.133,39.551,9.766,79.590
1621556152.854,23.438,30.273,41.504,26.855,-4.883
1621556152.858,30.762,33.691,42.480,37.598,-27.832
1621556152.862,23.438,39.551,41.016,25.391,-33.691
1621556152.866,14.160,37.598,35.645,15.137,-41.992
1621556152.880,18.066,39.062,35.156,24.414,-12.207
1621556152.884,22.949,38.086,36.621,27.832,46.875
1621556152.888,16.602,32.715,37.598,16.602,42.480
1621556152.892,16.113,31.738,39.551,19.043,3.906
1621556152.896,25.879,30.273,40.039,34.180,16.113
1621556152.900,35.156,28.809,40.527,35.156,41.992
