timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953927.400,37.109,26.855,42.969,32.715,-34.180
1620953927.404,34.180,28.320,42.480,29.785,-38.574
1620953927.408,28.809,29.297,39.551,21.484,10.742
1620953927.412,32.715,29.297,35.645,19.531,64.453
1620953927.416,31.250,34.180,37.598,31.738,5.859
1620953927.420,26.367,33.203,36.133,38.086,-25.391
1620953927.423,31.250,33.691,29.785,44.922,2.441
1620953927.427,29.297,36.133,34.668,39.551,4.395
1620953927.431,14.648,34.668,40.527,29.785,97.656
1620953927.435,11.719,29.785,29.785,27.832,111.328
1620953927.439,20.020,26.855,26.367,23.438,21.484
1620953927.452,15.137,28.320,27.832,18.066,-28.809
1620953927.456,9.277,29.785,22.949,17.578,-30.273
1620953927.460,17.090,22.461,26.855,25.391,54.199
1620953927.464,20.996,24.414,26.855,26.367,46.387
1620953927.468,16.602,32.715,23.926,22.461,48.340
1620953927.472,13.672,30.273,30.273,27.344,34.668
1620953927.476,19.531,31.738,31.250,31.250,-2.930
1620953927.479,27.832,35.645,32.227,32.227,85.449
1620953927.483,23.926,28.809,30.273,22.461,90.820
1620953927.487,9.277,23.438,32.227,17.578,16.602
1620953927.491,14.160,29.297,33.691,27.344,28.809
1620953927.495,19.531,26.855,28.809,27.832,29.297
1620953927.490,17.090,20.508,20.996,23.926,9.277
1620953927.494,24.902,25.391,20.508,23.926,-8.301
1620953927.498,27.344,30.762,25.391,23.926,10.742
1620953927.502,26.855,30.273,23.926,29.785,42.480
1620953927.506,29.297,30.762,20.996,22.949,75.684
1620953927.510,28.809,32.715,25.391,17.578,37.598
1620953927.514,22.461,35.156,30.273,19.043,-15.625
1620953927.517,25.879,36.133,28.809,25.391,15.625
1620953927.521,27.344,34.668,30.762,36.621,23.438
1620953927.525,17.578,26.855,29.785,31.250,55.176
1620953927.529,9.277,25.879,32.227,30.273,43.457
1620953927.533,9.766,29.297,36.621,35.645,51.758
1620953927.546,29.785,33.203,36.133,32.227,41.992
1620953927.550,26.367,33.203,41.992,29.785,4.395
1620953927.554,9.277,31.250,41.992,26.855,53.711
1620953927.558,19.531,27.344,39.062,32.715,58.594
1620953927.562,36.133,23.926,45.410,43.457,18.555
1620953927.566,35.645,29.785,38.574,36.621,-12.207
1620953927.570,28.809,35.645,34.180,27.832,-1.953
1620953927.573,28.809,38.574,41.992,30.762,35.645
1620953927.577,25.391,37.109,45.410,30.762,32.715
1620953927.581,28.320,37.109,41.992,31.250,70.312
1620953927.585,26.855,33.203,36.133,24.414,30.273
1620953927.589,20.508,26.367,28.809,17.090,20.996
1620953927.585,28.320,24.902,21.973,19.043,48.340
1620953927.589,32.715,29.785,22.461,26.855,5.859
1620953927.593,27.344,33.691,21.973,22.949,-4.883
1620953927.597,24.902,33.691,19.531,13.184,-26.367
1620953927.601,26.367,33.691,26.367,20.508,-48.828
1620953927.605,22.949,25.879,30.273,22.949,-37.109
1620953927.609,22.461,23.926,27.832,19.043,4.883
1620953927.612,21.973,29.297,26.855,16.113,37.598
1620953927.616,15.625,33.691,26.367,22.949,44.922
1620953927.620,17.578,35.156,27.832,34.180,46.387
1620953927.624,19.043,31.738,34.668,33.203,13.672
1620953927.628,11.719,29.785,37.598,26.367,30.762
1620953927.641,14.160,33.203,35.645,28.809,26.855
1620953927.645,22.461,31.250,35.156,39.551,6.836
1620953927.649,19.043,27.832,33.203,33.203,23.926
1620953927.653,10.254,23.926,34.668,23.438,14.648
1620953927.657,10.742,26.367,37.598,22.461,-12.207
1620953927.661,16.602,30.273,39.062,27.344,-33.691
1620953927.665,23.926,27.832,36.133,28.809,-0.977
1620953927.668,21.484,28.320,33.203,19.043,43.457
1620953927.672,20.508,28.320,35.156,20.996,24.902
1620953927.676,20.996,32.227,31.250,32.227,-38.574
1620953927.680,25.879,31.250,28.320,35.156,-20.020
1620953927.684,30.273,31.250,25.879,33.203,85.449
1620953927.696,23.438,31.738,22.461,25.879,62.988
1620953927.700,30.273,24.902,28.809,33.691,20.508
1620953927.704,42.480,26.367,33.203,43.945,20.508
1620953927.708,26.855,31.738,33.691,18.555,30.762
1620953927.712,16.602,36.133,27.832,3.418,42.480
1620953927.716,17.090,35.645,23.438,6.836,5.859
1620953927.720,19.531,34.668,24.902,12.207,6.348
1620953927.723,27.832,34.180,23.438,12.695,46.387
1620953927.727,19.043,35.156,20.020,6.836,12.695
1620953927.731,13.184,34.668,20.020,17.090,30.273
1620953927.735,22.949,33.203,21.484,26.855,86.426
1620953927.739,27.832,32.227,23.926,31.738,31.738
1620953927.733,27.344,32.227,25.391,30.273,17.578
1620953927.737,32.715,36.133,22.949,30.762,59.570
1620953927.741,37.109,34.668,28.320,38.574,17.578
1620953927.745,50.781,30.762,35.156,42.969,-6.836
1620953927.749,57.617,35.645,35.156,42.969,-15.137
1620953927.753,34.668,35.645,33.691,45.410,25.391
1620953927.757,22.461,33.203,31.738,48.828,48.340
1620953927.760,21.484,32.227,31.250,53.223,30.762
1620953927.764,22.949,26.855,37.109,51.270,32.227
1620953927.768,24.414,25.879,39.062,35.645,-3.418
1620953927.772,13.184,29.297,38.086,31.250,-11.719
