timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953424.340,39.062,39.062,33.203,34.180,-13.672
1620953424.344,38.086,36.621,28.320,32.715,-30.762
1620953424.348,40.527,38.574,33.203,30.273,-39.551
1620953424.352,41.504,47.363,35.645,25.879,-11.230
1620953424.356,30.273,33.691,34.668,23.926,6.348
1620953424.350,26.855,30.762,34.668,26.367,35.156
1620953424.354,22.949,37.109,33.203,21.973,-10.254
1620953424.358,14.160,33.691,33.203,12.207,-74.707
1620953424.362,20.996,33.691,31.738,15.625,-7.324
1620953424.366,28.809,37.598,36.133,30.762,27.344
1620953424.370,12.207,35.156,38.574,36.133,11.230
1620953424.374,-2.441,29.785,35.645,36.621,-4.395
1620953424.377,-4.883,30.762,36.621,34.180,20.996
1620953424.381,2.441,29.297,37.598,33.203,63.965
1620953424.385,5.859,26.855,39.551,34.180,82.520
1620953424.389,7.812,33.691,40.039,28.320,55.664
1620953424.393,7.812,32.227,39.551,12.695,56.152
1620953424.407,17.090,30.762,42.480,16.602,54.199
1620953424.411,25.879,35.156,39.062,20.508,10.254
1620953424.415,23.926,35.156,32.715,11.719,10.742
1620953424.419,22.949,32.715,32.227,6.836,-29.297
1620953424.423,34.180,30.762,33.691,11.230,-9.277
1620953424.427,47.852,29.785,33.691,19.531,46.387
1620953424.431,26.855,29.297,34.180,17.090,64.453
1620953424.434,10.742,30.762,33.691,10.742,79.590
1620953424.438,18.555,35.645,31.738,18.555,86.426
1620953424.442,20.020,33.691,27.832,25.879,35.645
1620953424.446,19.531,31.250,29.785,22.461,-12.207
1620953424.450,18.555,31.738,29.785,18.555,-11.719
1620953424.445,15.625,29.785,25.879,15.137,-50.293
1620953424.449,28.320,35.156,32.227,25.391,-63.965
1620953424.453,36.621,39.551,36.621,32.715,-19.043
1620953424.457,24.414,37.598,23.926,15.137,11.230
1620953424.461,21.484,35.645,24.902,13.672,61.035
1620953424.465,39.551,44.922,40.527,42.480,16.113
1620953424.469,24.414,48.828,36.133,42.480,11.230
1620953424.472,10.742,38.574,33.203,32.715,64.941
1620953424.476,12.695,34.668,36.621,24.902,51.270
1620953424.480,21.484,38.574,44.434,27.344,57.129
1620953424.484,21.484,30.273,44.434,28.809,3.418
1620953424.488,9.277,25.879,40.039,20.508,-3.906
1620953424.502,12.695,32.227,45.898,25.879,24.902
1620953424.506,9.277,33.691,42.969,23.926,18.555
1620953424.510,10.742,36.133,40.527,19.043,-6.348
1620953424.514,31.250,40.527,46.387,25.391,23.926
1620953424.518,31.738,46.875,42.480,13.672,9.766
1620953424.522,7.324,43.945,40.527,8.789,-5.371
1620953424.526,5.371,34.668,40.527,15.625,51.270
1620953424.529,12.695,39.062,43.457,20.508,80.566
1620953424.533,-1.465,42.969,38.574,6.836,81.543
1620953424.537,8.789,43.945,38.574,7.324,49.316
1620953424.541,35.156,48.340,45.410,30.762,2.441
1620953424.545,48.340,46.387,42.969,33.691,-6.836
1620953424.538,39.062,42.480,38.574,26.855,25.879
1620953424.542,20.996,37.109,41.992,20.996,1.953
1620953424.546,25.879,35.156,47.363,20.020,11.230
1620953424.550,35.645,33.691,45.410,19.531,84.473
1620953424.554,34.668,38.574,46.875,21.484,88.867
1620953424.558,36.621,42.969,43.457,24.902,37.109
1620953424.562,24.414,40.527,35.156,23.926,14.648
1620953424.565,17.090,42.969,33.691,32.227,15.625
1620953424.569,28.320,42.969,39.551,35.156,11.719
1620953424.573,26.855,41.504,42.969,33.203,18.066
1620953424.577,7.812,38.086,43.945,39.551,-0.977
1620953424.581,3.906,36.133,41.504,39.062,-27.832
1620953424.594,30.273,45.898,43.945,44.922,4.883
1620953424.598,21.484,41.504,41.504,35.156,18.555
1620953424.602,0.488,28.320,34.180,16.602,0.977
1620953424.606,4.395,27.344,29.297,15.625,22.949
1620953424.610,17.090,28.320,29.297,22.949,72.754
1620953424.614,20.508,35.645,37.109,27.344,40.039
1620953424.618,2.441,32.715,36.621,11.230,-13.184
1620953424.621,0.977,29.785,35.645,8.789,-40.039
1620953424.625,12.695,37.109,33.691,17.090,19.043
1620953424.629,20.020,35.156,33.203,13.184,76.172
1620953424.633,28.320,33.203,37.598,11.230,20.508
1620953424.637,23.926,33.691,39.551,18.555,12.207
1620953424.632,13.672,28.809,31.250,23.926,38.086
1620953424.636,27.344,29.785,23.438,26.855,13.672
