timestamps,TP9,AF7,AF8,TP10
1621565188.913,-21.973,-29.785,-31.250,-14.648
1621565188.917,16.113,-31.738,-33.203,17.578
1621565188.921,54.688,-30.762,-35.156,40.527
1621565188.925,23.926,-30.762,-36.621,16.602
1621565188.929,-17.090,-33.203,-38.086,0.488
1621565188.933,-4.883,-38.574,-35.645,16.113
1621565188.937,47.363,-40.039,-35.645,46.875
1621565188.941,46.875,-39.551,-33.691,32.715
1621565188.945,2.930,-43.457,-28.320,-0.977
1621565188.949,7.324,-40.527,-26.855,3.906
1621565188.953,31.738,-41.504,-24.902,20.996
1621565188.957,56.641,-43.945,-23.926,43.457
1621565188.961,26.367,-43.945,-23.926,21.973
1621565188.965,-5.859,-45.898,-22.949,-4.883
1621565188.969,5.371,-47.363,-27.832,6.836
1621565188.972,53.223,-42.969,-26.855,46.387
1621565188.976,49.316,-41.992,-18.066,40.527
1621565188.980,-5.859,-46.875,-18.066,1.953
1621565188.984,-13.184,-52.246,-21.484,1.953
1621565188.988,35.156,-53.223,-19.531,37.598
1621565188.992,59.570,-48.828,-18.066,46.875
1621565188.996,6.348,-52.246,-22.461,3.418
1621565189.000,-12.695,-55.664,-23.438,-3.418
1621565189.004,34.668,-56.641,-22.461,28.809
1621565189.008,65.430,-50.293,-23.926,39.551
1621565189.012,16.602,-42.969,-22.949,1.465
1621565189.016,-18.066,-46.875,-26.855,-14.648
1621565189.020,-3.418,-50.293,-29.297,2.441
1621565189.024,42.969,-47.363,-24.902,34.668
1621565189.028,33.691,-43.457,-22.949,17.578
1621565189.032,-22.461,-44.922,-26.367,-18.066
1621565189.036,-22.461,-46.387,-26.855,-6.348
1621565189.040,36.621,-42.969,-22.949,33.203
1621565189.043,44.922,-41.504,-20.996,23.926
1621565189.047,-16.113,-40.039,-20.996,-20.508
1621565189.051,-20.020,-38.086,-19.043,-18.555
1621565189.055,26.855,-43.457,-20.508,15.137
1621565189.059,43.457,-40.527,-20.508,19.043
1621565189.063,-0.488,-36.133,-21.484,-21.973
1621565189.067,-21.484,-39.062,-25.391,-31.738
1621565189.071,13.184,-39.551,-26.855,-1.953
1621565189.075,47.363,-43.945,-27.832,16.602
1621565189.079,-4.883,-46.387,-26.367,-13.672
1621565189.083,-42.480,-47.363,-20.508,-21.973
1621565189.087,-16.113,-46.875,-19.531,4.395
1621565189.091,29.785,-43.457,-20.020,34.180
1621565189.095,5.859,-41.504,-21.973,3.906
1621565189.099,-47.852,-39.062,-22.461,-36.621
1621565189.103,-47.363,-35.645,-19.531,-24.902
1621565189.107,1.953,-35.156,-22.461,13.184
1621565189.111,14.160,-36.621,-21.973,9.766
1621565189.114,-40.527,-37.109,-20.020,-23.926
1621565189.118,-57.129,-36.621,-23.926,-22.461
1621565189.122,-12.695,-33.691,-25.879,10.254
1621565189.126,22.461,-36.133,-20.020,16.113
1621565189.130,-27.832,-37.598,-16.602,-23.438
1621565189.134,-53.223,-31.738,-18.066,-26.855
1621565189.138,-24.902,-37.109,-19.531,-2.930
1621565189.142,1.465,-40.527,-21.484,13.184
1621565189.146,-30.273,-33.691,-16.602,-13.672
1621565189.150,-64.453,-35.156,-14.648,-34.668
1621565189.154,-38.574,-34.668,-13.184,-15.625
1621565189.158,11.719,-35.156,-14.648,12.207
1621565189.162,-6.348,-35.156,-20.996,-8.301
1621565189.166,-53.711,-30.273,-22.949,-38.086
1621565189.170,-47.852,-36.133,-28.809,-34.668
1621565189.174,-3.906,-38.086,-29.297,1.953
1621565189.178,6.348,-33.203,-21.973,6.348
1621565189.182,-48.828,-37.109,-22.461,-43.457
1621565189.185,-65.430,-38.574,-25.391,-53.223
1621565189.189,-20.508,-38.574,-25.879,-18.555
1621565189.193,8.301,-35.645,-22.461,0.000
1621565189.197,-44.434,-34.668,-21.973,-39.551
1621565189.201,-67.383,-37.598,-23.926,-51.270
1621565189.205,-29.297,-37.109,-20.508,-22.949
1621565189.209,10.254,-33.203,-17.578,6.836
1621565189.213,-17.090,-27.832,-19.531,-15.137
1621565189.217,-54.688,-26.367,-20.996,-36.621
1621565189.221,-43.945,-32.227,-23.926,-20.508
1621565189.225,0.000,-36.621,-23.926,6.348
1621565189.229,-6.836,-31.738,-20.996,-7.812
1621565189.233,-59.570,-33.203,-21.973,-39.551
1621565189.237,-69.336,-39.062,-25.879,-36.621
1621565189.241,-23.926,-37.598,-25.391,-6.836
1621565189.245,-4.395,-25.391,-21.973,0.000
1621565189.249,-47.363,-23.438,-22.461,-33.203
1621565189.253,-65.918,-30.762,-23.926,-45.410
1621565189.256,-29.297,-32.715,-25.879,-16.602
1621565189.260,10.742,-30.273,-24.414,5.859
1621565189.264,-27.344,-29.785,-18.066,-27.832
1621565189.268,-62.500,-32.227,-18.555,-40.039
1621565189.272,-39.062,-31.250,-23.926,-15.625
1621565189.276,5.371,-31.250,-24.902,14.648
1621565189.280,-20.508,-29.785,-23.438,-15.625
1621565189.284,-69.336,-25.879,-22.949,-50.781
1621565189.288,-63.965,-26.855,-22.949,-34.668
1621565189.292,-2.930,-29.785,-27.344,5.859
1621565189.296,-1.465,-26.855,-27.344,-10.742
1621565189.300,-64.941,-28.320,-28.320,-49.805
1621565189.304,-70.801,-31.250,-31.738,-41.016
1621565189.308,-21.973,-27.832,-28.809,-9.277
1621565189.312,0.977,-26.855,-28.320,-1.465
1621565189.316,-50.781,-26.367,-30.273,-50.781
1621565189.320,-77.148,-26.855,-28.809,-65.430
1621565189.324,-45.410,-31.250,-27.344,-34.668
1621565189.327,-7.812,-34.180,-30.762,-16.113
1621565189.331,-43.457,-30.762,-28.320,-43.457
1621565189.335,-74.219,-25.879,-24.902,-58.594
1621565189.339,-52.734,-24.902,-27.832,-36.621
1621565189.343,-13.672,-28.809,-31.738,-10.254
1621565189.347,-36.621,-33.203,-34.668,-39.551
1621565189.351,-78.613,-30.762,-34.668,-64.453
1621565189.355,-69.824,-31.250,-36.133,-48.340
1621565189.359,-18.555,-32.715,-36.133,-9.766
1621565189.363,-12.695,-33.691,-33.203,-15.137
1621565189.367,-66.406,-35.645,-30.762,-55.664
1621565189.371,-76.660,-33.203,-31.250,-50.293
1621565189.375,-38.574,-32.715,-31.738,-16.602
1621565189.379,-16.113,-33.203,-32.227,-10.254
1621565189.383,-55.664,-28.809,-30.762,-38.574
1621565189.387,-84.473,-29.297,-32.715,-48.340
1621565189.391,-57.617,-30.273,-32.715,-28.809
1621565189.395,-4.883,-25.879,-29.297,2.441
1621565189.398,-35.156,-29.297,-31.250,-30.762
1621565189.402,-85.938,-36.621,-35.645,-58.594
1621565189.406,-70.312,-40.039,-34.668,-42.480
1621565189.410,-15.137,-36.133,-33.691,-13.184
1621565189.414,-25.391,-34.668,-33.691,-29.297
1621565189.418,-76.660,-36.621,-30.762,-60.547
1621565189.422,-75.684,-31.250,-26.855,-49.805
1621565189.426,-32.227,-32.227,-29.297,-14.160
1621565189.430,-18.066,-34.668,-30.273,-10.254
1621565189.434,-71.289,-30.273,-28.809,-44.922
1621565189.438,-91.309,-31.250,-32.715,-50.293
1621565189.442,-49.805,-37.598,-34.668,-21.484
1621565189.446,-22.461,-34.668,-33.203,-10.254
1621565189.450,-67.871,-38.574,-36.621,-53.223
1621565189.454,-91.309,-39.062,-37.598,-61.035
1621565189.458,-57.617,-33.691,-33.203,-20.996
1621565189.462,-17.578,-41.504,-31.738,3.906
1621565189.466,-49.805,-42.969,-26.855,-30.762
1621565189.469,-90.332,-37.598,-28.320,-62.012
1621565189.473,-74.707,-38.086,-31.250,-46.387
1621565189.477,-19.531,-40.527,-31.250,-15.137
1621565189.481,-28.320,-36.133,-31.250,-32.715
1621565189.485,-73.242,-34.180,-31.738,-60.547
1621565189.489,-62.988,-38.086,-35.156,-43.945
1621565189.493,-23.438,-40.039,-35.645,-9.277
1621565189.497,-15.137,-40.527,-30.273,-9.766
1621565189.501,-72.754,-45.410,-32.227,-48.828
1621565189.505,-87.891,-50.293,-34.180,-55.664
1621565189.509,-47.852,-45.898,-31.250,-28.320
1621565189.513,-14.160,-39.551,-26.367,-1.953
1621565189.517,-45.898,-35.156,-27.344,-35.156
1621565189.521,-77.637,-35.156,-30.762,-51.758
1621565189.525,-53.223,-34.668,-29.297,-27.832
1621565189.529,-5.859,-28.320,-26.855,-1.953
1621565189.533,-26.855,-25.879,-25.879,-19.043
1621565189.537,-76.660,-35.156,-30.762,-47.852
1621565189.540,-72.266,-36.133,-33.691,-41.504
1621565189.544,-15.137,-33.203,-30.273,-2.930
1621565189.548,-14.160,-31.738,-29.297,-13.672
1621565189.552,-69.336,-31.738,-33.203,-52.734
1621565189.556,-70.312,-32.715,-32.715,-46.875
1621565189.560,-28.320,-34.180,-30.273,-6.836
1621565189.564,-9.766,-34.668,-29.297,4.395
1621565189.568,-59.570,-33.203,-28.809,-35.645
1621565189.572,-68.848,-34.180,-30.762,-38.574
1621565189.576,-35.156,-40.039,-33.203,-12.695
1621565189.580,-3.418,-41.504,-30.762,7.812
1621565189.584,-39.062,-39.062,-28.809,-20.508
1621565189.588,-75.684,-39.062,-31.250,-42.969
1621565189.592,-60.059,-41.504,-31.738,-30.273
1621565189.596,-13.672,-37.109,-30.273,0.488
1621565189.600,-26.367,-34.668,-24.902,-19.043
1621565189.604,-79.102,-36.133,-25.879,-47.852
1621565189.608,-72.754,-37.109,-29.297,-36.621
1621565189.611,-19.043,-37.109,-29.297,-1.953
1621565189.615,-12.695,-33.203,-28.320,-10.742
1621565189.619,-72.754,-32.227,-26.367,-51.270
1621565189.623,-75.195,-34.180,-25.879,-45.410
1621565189.627,-26.855,-34.668,-30.762,-14.648
1621565189.631,-4.395,-34.668,-31.250,-12.695
1621565189.635,-52.734,-32.227,-27.832,-48.340
1621565189.639,-73.730,-31.250,-28.809,-56.641
1621565189.643,-35.645,-32.227,-26.367,-24.902
1621565189.647,-8.301,-39.062,-20.508,0.488
1621565189.651,-40.527,-41.016,-20.020,-28.320
1621565189.655,-79.102,-40.527,-24.902,-46.875
1621565189.659,-69.824,-41.016,-26.855,-37.598
1621565189.663,-17.090,-38.574,-26.367,-11.719
1621565189.667,-20.996,-35.156,-28.320,-23.926
1621565189.671,-66.406,-36.133,-33.691,-53.223
1621565189.675,-62.500,-36.621,-31.738,-40.039
1621565189.679,-12.695,-31.250,-27.344,-4.883
1621565189.682,-6.836,-31.250,-29.297,-8.301
1621565189.686,-63.965,-37.109,-31.250,-48.340
1621565189.690,-73.730,-34.668,-29.297,-55.664
1621565189.694,-35.645,-30.762,-26.855,-26.367
1621565189.698,-7.812,-34.180,-23.438,-5.859
1621565189.702,-44.922,-34.180,-22.461,-37.598
1621565189.706,-70.801,-35.645,-22.949,-49.805
1621565189.710,-50.781,-41.016,-28.320,-23.438
1621565189.714,-4.395,-40.527,-25.391,5.859
1621565189.718,-33.691,-37.598,-23.926,-23.438
1621565189.722,-73.242,-37.109,-26.855,-50.293
1621565189.726,-61.035,-41.504,-28.320,-41.016
1621565189.730,-17.578,-41.016,-29.297,-14.648
1621565189.734,-19.043,-36.133,-30.273,-26.855
1621565189.738,-72.266,-36.133,-26.367,-60.547
1621565189.742,-80.078,-40.039,-24.902,-55.664
1621565189.746,-28.809,-40.039,-27.832,-13.672
1621565189.750,-1.953,-36.621,-27.344,-9.277
1621565189.753,-58.594,-37.109,-27.832,-53.223
1621565189.757,-83.008,-37.598,-23.438,-53.223
1621565189.761,-46.875,-38.574,-26.367,-20.996
1621565189.765,-15.625,-39.551,-28.809,-3.906
1621565189.769,-52.246,-35.156,-25.879,-36.621
1621565189.773,-82.520,-36.133,-29.297,-56.641
1621565189.777,-48.340,-33.691,-29.785,-24.902
1621565189.781,-5.371,-33.203,-29.785,1.465
1621565189.785,-39.062,-37.109,-28.809,-26.367
1621565189.789,-73.730,-29.297,-26.367,-45.410
1621565189.793,-61.523,-27.344,-27.344,-38.574
1621565189.797,-12.695,-36.133,-26.367,-3.906
1621565189.801,-17.090,-35.645,-24.414,-20.996
1621565189.805,-75.684,-32.227,-30.762,-63.477
1621565189.809,-70.312,-30.762,-31.738,-47.363
1621565189.813,-17.090,-29.297,-30.762,-13.672
1621565189.817,5.371,-30.762,-25.391,-5.371
1621565189.821,-35.156,-28.320,-22.949,-33.691
1621565189.824,-66.895,-27.344,-32.227,-50.293
1621565189.828,-49.805,-34.668,-32.715,-39.551
1621565189.832,-8.301,-36.621,-27.344,-16.113
1621565189.836,-32.715,-30.273,-26.367,-30.273
1621565189.840,-68.848,-29.785,-28.809,-54.688
1621565189.844,-62.500,-35.156,-30.762,-51.758
1621565189.848,1.465,-30.273,-28.809,-13.672
1621565189.852,-6.348,-27.344,-24.902,-27.832
1621565189.856,-58.594,-28.320,-23.926,-53.223
1621565189.860,-44.922,-23.926,-24.414,-43.457
1621565189.864,3.418,-27.344,-26.855,-17.578
1621565189.868,-6.836,-32.715,-28.320,-32.715
1621565189.872,-62.500,-30.762,-26.367,-65.430
1621565189.876,-63.477,-30.762,-23.926,-54.199
1621565189.880,-22.949,-28.320,-26.855,-22.461
1621565189.884,-10.254,-27.344,-32.227,-12.695
1621565189.888,-49.316,-28.320,-32.227,-45.410
1621565189.892,-68.848,-25.879,-30.273,-54.199
1621565189.895,-44.434,-25.879,-31.738,-30.273
1621565189.899,2.441,-28.809,-32.715,-11.719
1621565189.903,-32.715,-27.832,-28.320,-42.969
1621565189.907,-73.730,-25.879,-24.902,-57.129
1621565189.911,-53.223,-29.297,-25.879,-41.992
1621565189.915,-12.207,-29.297,-22.949,-15.137
1621565189.919,-24.414,-23.438,-17.090,-24.414
1621565189.923,-72.754,-27.832,-18.555,-58.105
1621565189.927,-75.684,-33.203,-24.414,-52.734
1621565189.931,-33.691,-29.297,-23.926,-12.695
1621565189.935,-25.391,-23.438,-18.555,-15.137
1621565189.939,-76.660,-27.832,-21.973,-53.223
1621565189.943,-89.844,-36.621,-30.273,-53.223
1621565189.947,-42.969,-32.227,-32.715,-17.090
1621565189.951,-9.277,-29.297,-25.879,5.859
1621565189.955,-53.223,-31.738,-22.461,-30.273
1621565189.959,-85.938,-33.691,-27.832,-48.828
1621565189.963,-65.430,-30.762,-28.809,-28.809
1621565189.966,-20.508,-31.250,-30.273,-0.977
1621565189.970,-47.852,-35.156,-32.715,-33.203
1621565189.974,-84.961,-30.762,-29.297,-58.594
1621565189.978,-71.289,-30.273,-29.297,-33.691
1621565189.982,-16.113,-30.273,-30.273,4.395
1621565189.986,-11.719,-28.320,-33.203,-20.508
1621565189.990,-69.336,-27.344,-35.645,-60.547
1621565189.994,-71.289,-27.344,-37.598,-53.223
1621565189.998,-16.602,-28.320,-40.527,-24.902
1621565190.002,3.418,-25.879,-38.086,-27.344
1621565190.006,-43.945,-25.391,-34.668,-64.453
1621565190.010,-58.594,-29.297,-33.203,-65.918
1621565190.014,-11.230,-23.926,-27.344,-25.391
1621565190.018,13.184,-23.926,-31.738,-10.254
1621565190.022,-41.504,-28.320,-37.109,-46.387
1621565190.026,-67.871,-26.855,-37.598,-49.805
1621565190.030,-44.922,-25.879,-35.645,-20.996
1621565190.034,-8.301,-29.785,-32.715,6.836
1621565190.037,-25.391,-29.297,-30.762,-14.648
1621565190.041,-69.336,-26.367,-28.320,-36.133
1621565190.045,-63.965,-25.879,-30.762,-25.391
1621565190.049,-9.766,-24.902,-30.273,8.301
1621565190.053,-6.348,-25.879,-26.855,-5.859
1621565190.057,-59.082,-27.832,-25.879,-44.434
1621565190.061,-55.664,-21.973,-23.926,-29.297
1621565190.065,-3.906,-17.578,-24.902,6.836
1621565190.069,-2.930,-28.320,-30.762,-3.418
1621565190.073,-58.594,-29.297,-31.738,-49.316
1621565190.077,-71.289,-24.414,-27.344,-48.340
1621565190.081,-43.457,-27.344,-26.855,-20.996
1621565190.085,-17.090,-29.785,-27.832,-6.836
1621565190.089,-50.293,-30.273,-23.438,-40.039
1621565190.093,-69.824,-28.320,-23.926,-49.316
1621565190.097,-37.598,-27.344,-26.855,-23.926
1621565190.101,9.766,-25.879,-21.973,6.348
1621565190.105,-17.090,-28.809,-20.996,-13.672
1621565190.108,-70.801,-29.297,-26.855,-48.340
1621565190.112,-60.059,-26.855,-25.391,-41.504
1621565190.116,-6.348,-24.414,-21.484,4.883
1621565190.120,-8.301,-23.438,-23.926,-5.371
1621565190.124,-64.941,-20.508,-20.996,-50.781
1621565190.128,-66.895,-18.555,-20.020,-39.062
1621565190.132,-23.438,-24.414,-28.320,-10.254
1621565190.136,0.488,-25.391,-31.250,-5.859
1621565190.140,-36.621,-20.020,-27.832,-37.109
1621565190.144,-59.570,-18.066,-20.996,-42.969
1621565190.148,-28.320,-20.508,-20.996,-16.602
1621565190.152,12.695,-16.602,-21.484,3.906
1621565190.156,-19.043,-12.207,-22.949,-28.809
1621565190.160,-60.059,-19.043,-26.855,-55.176
1621565190.164,-45.898,-20.996,-27.344,-35.156
1621565190.168,3.906,-21.484,-26.855,2.930
1621565190.172,-16.113,-24.902,-24.902,-19.531
1621565190.176,-70.801,-24.414,-26.367,-47.363
1621565190.179,-64.941,-26.855,-29.297,-38.086
1621565190.183,-17.090,-30.273,-29.785,-10.254
1621565190.187,-11.230,-31.250,-35.156,-14.648
1621565190.191,-56.152,-30.273,-36.133,-53.223
1621565190.195,-65.918,-28.809,-35.645,-52.734
1621565190.199,-30.273,-30.762,-35.645,-22.461
1621565190.203,5.859,-27.832,-32.715,-5.371
1621565190.207,-44.434,-30.762,-34.180,-46.875
1621565190.211,-75.684,-37.109,-36.133,-61.523
1621565190.215,-43.945,-35.156,-31.738,-37.109
1621565190.219,2.930,-32.715,-28.320,-13.184
1621565190.223,-28.809,-29.297,-27.344,-35.156
1621565190.227,-67.871,-23.438,-24.414,-54.199
1621565190.231,-43.457,-22.949,-23.438,-37.598
1621565190.235,-0.977,-26.855,-26.855,-11.230
1621565190.239,-16.602,-23.926,-28.809,-32.715
1621565190.243,-61.523,-19.531,-24.902,-57.617
1621565190.247,-51.270,-24.414,-25.391,-43.945
1621565190.250,-13.184,-31.738,-31.738,-18.066
1621565190.254,-11.230,-34.668,-32.227,-20.508
1621565190.258,-60.547,-33.203,-31.738,-58.594
1621565190.262,-71.289,-27.832,-32.227,-54.199
1621565190.266,-26.367,-24.902,-28.809,-12.207
1621565190.270,8.301,-25.391,-26.855,0.977
1621565190.274,-29.785,-22.949,-24.902,-32.227
1621565190.278,-56.641,-20.996,-27.344,-39.062
1621565190.282,-36.621,-26.855,-27.832,-20.020
1621565190.286,1.953,-27.344,-28.809,4.883
1621565190.290,-21.484,-23.438,-27.832,-14.648
1621565190.294,-64.453,-23.926,-25.391,-34.180
1621565190.298,-49.805,-24.414,-26.855,-26.855
1621565190.302,1.465,-25.879,-27.832,4.883
1621565190.306,-10.742,-26.855,-27.344,-7.324
1621565190.310,-66.406,-26.367,-28.320,-45.410
1621565190.314,-60.547,-20.020,-25.391,-30.762
1621565190.318,-5.371,-18.066,-22.461,11.230
1621565190.321,8.789,-21.484,-25.391,8.789
1621565190.325,-42.480,-21.484,-27.832,-36.621
1621565190.329,-54.688,-20.996,-28.320,-33.691
1621565190.333,-17.090,-21.484,-25.879,-4.395
1621565190.337,11.719,-23.438,-21.973,4.395
1621565190.341,-35.156,-27.344,-20.996,-41.504
1621565190.345,-73.730,-29.785,-20.508,-56.152
1621565190.349,-56.152,-34.180,-20.996,-19.531
1621565190.353,-8.301,-42.480,-18.066,12.695
1621565190.357,-20.996,-42.480,-15.137,-20.996
1621565190.361,-64.941,-46.875,-18.555,-49.805
1621565190.365,-50.293,-49.805,-16.602,-31.738
1621565190.369,-7.812,-54.688,-11.719,3.418
1621565190.373,-16.602,-61.523,-11.230,-5.371
1621565190.377,-77.148,-62.012,-8.789,-46.387
1621565190.381,-87.402,-64.453,-10.254,-41.016
1621565190.385,-34.180,-67.871,-6.348,5.371
1621565190.389,-14.648,-71.289,-0.977,12.207
1621565190.392,-72.754,-75.195,-0.488,-32.715
1621565190.396,-84.473,-76.172,4.395,-37.598
1621565190.400,-37.598,-79.102,8.789,2.930
1621565190.404,-7.324,-79.590,9.277,23.926
1621565190.408,-48.828,-82.031,7.812,-8.789
1621565190.412,-80.078,-86.914,9.766,-20.508
1621565190.416,-66.895,-90.332,11.230,-5.859
1621565190.420,-25.391,-95.703,15.137,21.484
1621565190.424,-37.598,-93.750,18.066,5.859
1621565190.428,-81.543,-95.215,11.230,-21.973
1621565190.432,-73.730,-96.191,13.184,-7.812
1621565190.436,-23.926,-87.402,16.113,31.250
1621565190.440,-21.973,-81.055,12.695,17.090
1621565190.444,-84.473,-78.613,11.719,-28.809
1621565190.448,-96.680,-80.566,4.395,-30.273
1621565190.452,-46.387,-76.660,-0.488,7.812
1621565190.456,-15.625,-69.824,0.000,18.555
1621565190.460,-57.129,-72.266,3.418,-23.926
1621565190.463,-75.684,-71.289,3.418,-31.250
1621565190.467,-38.086,-67.871,1.465,-1.953
1621565190.471,1.953,-65.918,1.953,22.461
1621565190.475,-37.109,-64.453,-1.953,-11.719
1621565190.479,-79.590,-63.965,-5.859,-41.504
1621565190.483,-64.941,-62.012,-4.395,-20.996
1621565190.487,-18.555,-57.129,-2.441,14.160
1621565190.491,-30.762,-58.105,-8.301,-5.371
1621565190.495,-78.613,-61.035,-13.672,-38.086
1621565190.499,-71.289,-53.223,-7.812,-28.809
1621565190.503,-15.625,-43.457,-0.488,13.184
1621565190.507,-1.953,-42.969,-1.465,13.184
1621565190.511,-53.711,-46.875,-6.836,-32.715
1621565190.515,-70.801,-44.922,-11.719,-40.527
1621565190.519,-32.715,-42.969,-12.695,-3.906
1621565190.523,0.977,-43.457,-9.277,9.766
1621565190.527,-38.086,-39.062,-9.766,-27.344
1621565190.531,-74.219,-44.434,-16.113,-41.504
1621565190.534,-56.641,-51.758,-25.879,-22.949
1621565190.538,-10.742,-46.387,-20.508,6.348
1621565190.542,-38.574,-45.410,-19.043,-17.578
1621565190.546,-79.590,-49.805,-23.926,-44.922
1621565190.550,-65.918,-47.363,-22.949,-37.109
1621565190.554,-14.648,-44.922,-22.461,-5.371
1621565190.558,-12.695,-41.016,-19.531,-12.207
1621565190.562,-69.336,-37.598,-20.020,-53.223
1621565190.566,-72.266,-39.062,-22.461,-51.758
1621565190.570,-25.391,-38.086,-19.531,-12.695
1621565190.574,-11.719,-35.156,-22.461,-8.789
1621565190.578,-62.500,-35.156,-23.926,-44.922
1621565190.582,-81.543,-37.598,-21.484,-47.363
1621565190.586,-49.316,-37.598,-26.367,-23.926
1621565190.590,-14.648,-33.203,-26.367,-9.766
1621565190.594,-51.758,-32.227,-25.391,-42.480
1621565190.598,-81.543,-30.762,-25.391,-57.617
1621565190.602,-51.270,-29.297,-25.879,-35.645
1621565190.605,-14.160,-31.738,-24.414,-15.137
1621565190.609,-45.410,-31.250,-23.438,-37.598
1621565190.613,-74.219,-30.273,-27.344,-53.223
1621565190.617,-47.852,-36.133,-29.297,-28.320
1621565190.621,-1.465,-39.062,-21.973,8.301
1621565190.625,-17.090,-40.039,-14.160,-12.207
1621565190.629,-84.961,-41.992,-18.066,-68.359
1621565190.633,-94.238,-41.016,-20.996,-68.359
1621565190.637,-47.363,-42.480,-17.578,-30.273
1621565190.641,-33.203,-41.016,-17.090,-32.227
1621565190.645,-79.102,-36.133,-15.625,-67.383
1621565190.649,-94.238,-34.180,-20.508,-66.895
1621565190.653,-58.105,-38.086,-30.273,-35.156
1621565190.657,-17.090,-37.109,-21.484,-8.789
1621565190.661,-47.363,-34.668,-14.648,-31.738
1621565190.665,-79.590,-34.668,-20.020,-50.781
1621565190.669,-55.664,-31.250,-15.137,-29.297
1621565190.673,2.441,-30.762,-12.207,8.789
1621565190.676,-15.625,-32.715,-15.137,-18.555
1621565190.680,-77.637,-34.180,-17.578,-58.105
1621565190.684,-74.219,-34.668,-20.508,-44.922
