timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213923.417,-26.367,-25.879,-22.461,-11.719,0.000
1621213923.421,-28.809,-23.926,-26.855,-34.180,0.000
1621213923.425,3.418,-33.691,-30.273,-19.043,0.000
1621213923.429,10.742,-39.062,-16.113,0.000,0.000
1621213923.433,-28.320,-25.879,-20.508,-36.133,0.000
1621213923.437,-33.203,-24.902,-34.668,-51.270,0.000
1621213923.441,-20.020,-31.738,-34.180,-36.621,0.000
1621213923.444,-27.832,-31.738,-35.645,-35.645,0.000
1621213923.448,-26.367,-22.461,-48.828,-54.688,0.000
1621213923.452,-18.066,-14.648,-49.805,-45.410,0.000
1621213923.456,-42.969,-26.367,-49.316,-36.133,0.000
1621213923.460,-48.340,-30.762,-50.781,-53.711,0.000
1621213923.464,-50.293,-23.926,-54.688,-60.059,0.000
1621213923.468,-44.434,-31.250,-62.012,-50.293,0.000
1621213923.472,-37.109,-31.250,-60.059,-41.992,0.000
1621213923.476,-31.250,-30.273,-59.570,-47.852,0.000
1621213923.480,-27.344,-29.785,-55.176,-46.875,0.000
1621213923.484,-37.598,-29.785,-51.270,-43.945,0.000
1621213923.487,-36.133,-39.062,-54.688,-27.344,0.000
1621213923.491,-30.762,-34.180,-58.105,-34.668,0.000
1621213923.495,-34.668,-28.320,-49.316,-44.434,0.000
1621213923.499,-38.086,-22.461,-46.387,-49.805,0.000
1621213923.503,-18.066,-28.320,-52.246,-35.156,0.000
1621213923.507,-19.531,-40.039,-49.316,-26.367,0.000
1621213923.511,-17.090,-33.203,-49.316,-28.320,0.000
1621213923.515,0.977,-29.297,-46.387,-35.156,0.000
1621213923.519,-10.254,-27.832,-44.922,-30.762,0.000
1621213923.523,-20.508,-27.832,-42.969,-11.719,0.000
1621213923.527,-23.926,-36.621,-36.133,-25.391,0.000
1621213923.530,-12.207,-31.738,-45.410,-48.828,0.000
1621213923.534,-19.043,-32.227,-44.922,-32.227,0.000
1621213923.538,-33.691,-35.645,-43.457,-14.160,0.000
1621213923.542,-13.184,-29.297,-39.062,-35.645,0.000
1621213923.546,0.000,-32.227,-30.762,-36.621,0.000
1621213923.550,-14.160,-40.527,-27.344,-10.254,0.000
1621213923.554,-15.625,-38.574,-26.367,-10.742,0.000
1621213923.558,-18.066,-28.320,-36.133,-30.762,0.000
1621213923.562,-25.391,-25.879,-37.109,-28.809,0.000
1621213923.566,-10.254,-23.926,-35.645,-28.809,0.000
1621213923.569,-5.371,-26.855,-32.227,-16.113,0.000
1621213923.573,-18.555,-31.738,-27.832,-2.930,0.000
1621213923.577,-20.508,-30.273,-31.250,-33.203,0.000
1621213923.581,-23.438,-25.879,-33.203,-30.273,0.000
1621213923.585,-18.066,-23.926,-35.645,-24.902,0.000
1621213923.589,-10.254,-28.320,-29.297,-21.973,0.000
1621213923.593,-32.227,-29.297,-29.297,-27.832,0.000
1621213923.597,-32.715,-30.273,-35.156,-33.203,0.000
1621213923.601,-10.254,-31.250,-32.715,-11.719,0.000
1621213923.605,-5.371,-39.062,-27.832,-16.602,0.000
1621213923.609,-15.137,-33.691,-31.738,-20.020,0.000
1621213923.612,-30.273,-20.508,-43.945,-38.574,0.000
1621213923.616,-31.738,-27.344,-43.457,-52.734,0.000
1621213923.620,-5.859,-25.879,-41.504,-44.434,0.000
1621213923.624,-8.789,-16.113,-46.875,-47.852,0.000
1621213923.628,-24.414,-23.438,-48.340,-33.203,0.000
1621213923.632,-22.461,-23.438,-45.898,-34.668,0.000
1621213923.636,-25.879,-14.160,-56.641,-55.664,0.000
1621213923.640,-7.812,-14.648,-66.406,-50.781,0.000
1621213923.644,-23.926,-23.926,-48.828,-47.852,0.000
1621213923.648,-33.203,-24.414,-41.992,-31.250,0.000
1621213923.652,-20.996,-17.578,-50.781,-30.762,0.000
1621213923.655,-20.508,-21.484,-50.293,-55.664,0.000
1621213923.659,-20.996,-25.879,-46.875,-39.062,0.000
1621213923.663,-26.367,-22.949,-42.480,-38.086,0.000
1621213923.667,-27.344,-24.414,-43.457,-44.434,0.000
1621213923.671,-9.277,-26.367,-44.922,-21.484,0.000
1621213923.675,-6.348,-27.344,-49.805,-19.043,0.000
1621213923.679,-23.438,-30.273,-47.363,-50.781,0.000
1621213923.683,-25.391,-32.227,-36.621,-27.344,0.000
1621213923.687,-6.836,-22.949,-41.504,-33.203,0.000
1621213923.691,-22.949,-18.555,-45.410,-40.527,0.000
1621213923.694,-39.551,-31.250,-46.387,-25.391,0.000
1621213923.698,-39.062,-33.691,-44.922,-39.062,0.000
1621213923.702,-26.367,-24.414,-43.457,-22.949,0.000
1621213923.706,-19.043,-24.414,-44.922,-23.438,0.000
1621213923.710,-17.578,-28.320,-42.969,-27.832,0.000
1621213923.714,-17.090,-25.391,-44.922,-23.926,0.000
1621213923.718,-27.344,-32.227,-47.852,-37.598,0.000
1621213923.722,-12.207,-37.109,-49.805,-39.551,0.000
1621213923.726,-16.113,-39.551,-45.410,-28.809,0.000
1621213923.730,-10.742,-38.574,-34.180,-29.785,0.000
1621213923.734,-3.418,-32.715,-31.738,-4.395,0.000
1621213923.737,-26.367,-24.414,-33.691,11.719,0.000
1621213923.741,-21.484,-25.391,-43.457,-17.090,0.000
1621213923.745,-15.137,-24.902,-43.457,-28.320,0.000
1621213923.749,-15.625,-21.484,-28.320,-16.602,0.000
1621213923.753,-0.488,-19.531,-33.203,-19.531,0.000
1621213923.757,-4.883,-19.043,-41.504,-27.344,0.000
1621213923.761,-27.344,-25.391,-37.598,-43.945,0.000
1621213923.765,-35.156,-32.715,-41.504,-56.641,0.000
1621213923.769,-24.414,-33.203,-37.109,-41.992,0.000
1621213923.773,-16.602,-30.762,-33.691,-37.598,0.000
1621213923.776,-16.113,-35.156,-43.945,-44.922,0.000
1621213923.780,-34.180,-35.156,-49.316,-41.992,0.000
1621213923.784,-36.133,-36.621,-43.457,-45.898,0.000
1621213923.788,-34.668,-41.992,-35.156,-36.133,0.000
1621213923.792,-39.551,-38.086,-35.156,-8.789,0.000
