timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213167.094,-7.324,-18.555,-36.621,-1.953,0.000
1621213167.098,-2.441,-24.902,-25.879,-0.488,0.000
1621213167.102,-5.371,-30.762,-31.250,3.418,0.000
1621213167.106,-12.207,-34.668,-33.203,4.883,0.000
1621213167.110,-5.859,-32.715,-31.250,12.207,0.000
1621213167.114,12.207,-28.320,-33.203,20.996,0.000
1621213167.118,14.648,-23.926,-26.855,28.320,0.000
1621213167.121,6.348,-25.879,-26.855,19.531,0.000
1621213167.125,16.113,-21.484,-28.320,19.531,0.000
1621213167.129,21.973,-15.625,-31.250,20.508,0.000
1621213167.133,9.766,-20.020,-28.809,19.043,0.000
1621213167.137,6.836,-21.484,-30.762,15.625,0.000
1621213167.141,13.672,-15.137,-29.785,-0.488,0.000
1621213167.145,18.555,-12.207,-28.320,-1.465,0.000
1621213167.149,17.578,-15.137,-31.250,14.160,0.000
1621213167.153,5.371,-19.043,-29.785,22.949,0.000
1621213167.157,-1.465,-20.020,-29.297,7.324,0.000
1621213167.161,3.906,-19.531,-27.344,1.465,0.000
1621213167.164,-0.977,-20.508,-34.668,8.789,0.000
1621213167.168,-6.836,-24.414,-31.250,4.883,0.000
1621213167.172,-1.465,-24.414,-26.855,-1.465,0.000
1621213167.176,-3.418,-25.391,-39.062,8.789,0.000
1621213167.180,2.930,-27.344,-41.992,16.602,0.000
1621213167.184,15.625,-21.484,-34.668,26.367,0.000
1621213167.188,24.902,-16.602,-28.320,17.090,0.000
1621213167.192,20.508,-20.020,-37.109,12.207,0.000
1621213167.196,24.902,-19.531,-40.039,30.273,0.000
1621213167.200,28.809,-14.160,-29.785,34.668,0.000
1621213167.203,22.461,-18.066,-31.738,29.297,0.000
1621213167.207,24.902,-18.555,-27.832,32.227,0.000
1621213167.211,32.715,-11.230,-15.137,39.551,0.000
1621213167.215,27.344,-13.184,-17.578,42.969,0.000
1621213167.219,24.902,-15.625,-22.949,34.668,0.000
1621213167.223,27.344,-17.090,-22.949,29.785,0.000
