timestamps,TP9,AF7,AF8,TP10,Right AUX
1621214707.081,-8.301,-37.109,-24.414,-38.574,0.000
1621214707.085,-11.719,-38.574,-31.738,-25.391,0.000
1621214707.089,-18.555,-36.133,-46.875,-31.250,0.000
1621214707.093,-17.090,-34.180,-32.227,-34.180,0.000
1621214707.097,-20.020,-30.273,-26.855,-27.344,0.000
1621214707.101,-11.230,-27.344,-24.902,-28.320,0.000
1621214707.105,2.441,-29.297,-26.367,-24.414,0.000
1621214707.109,-20.020,-33.203,-30.273,-27.344,0.000
1621214707.112,-23.438,-34.668,-22.949,-33.203,0.000
1621214707.116,-4.883,-36.133,-17.090,-31.738,0.000
1621214707.120,0.000,-32.715,-32.227,-27.832,0.000
1621214707.124,0.488,-33.691,-35.156,-19.531,0.000
1621214707.128,0.488,-35.156,-34.668,-18.066,0.000
1621214707.132,-2.930,-32.227,-32.227,-19.531,0.000
1621214707.136,-12.207,-37.109,-42.480,-23.926,0.000
1621214707.140,-16.113,-40.039,-51.758,-29.297,0.000
1621214707.144,-19.531,-36.621,-44.434,-36.133,0.000
1621214707.148,-28.320,-38.086,-32.715,-31.250,0.000
1621214707.152,-28.320,-35.156,-15.137,-20.508,0.000
1621214707.155,-16.602,-29.297,-16.113,-25.879,0.000
1621214707.159,-8.789,-31.250,-24.414,-28.320,0.000
1621214707.163,-12.695,-34.668,-37.109,-30.762,0.000
1621214707.167,-23.926,-38.086,-40.527,-37.598,0.000
1621214707.171,-20.020,-30.762,-44.434,-35.645,0.000
1621214707.175,-19.531,-21.484,-45.410,-21.484,0.000
1621214707.179,-37.109,-25.879,-45.410,-19.043,0.000
1621214707.183,-35.645,-31.250,-56.641,-30.273,0.000
1621214707.187,-14.648,-29.297,-50.293,-25.879,0.000
1621214707.191,-15.625,-30.762,-42.480,-18.555,0.000
1621214707.195,-9.277,-26.367,-38.574,-16.113,0.000
1621214707.198,-4.883,-17.578,-28.809,-17.578,0.000
1621214707.202,-16.602,-15.625,-27.832,-22.949,0.000
1621214707.206,-30.762,-18.555,-34.668,-23.926,0.000
1621214707.210,-18.555,-24.414,-24.902,-18.555,0.000
1621214707.214,-11.230,-28.320,-27.832,-24.902,0.000
1621214707.218,-20.020,-24.902,-37.109,-31.250,0.000
1621214707.222,-17.090,-25.391,-29.785,-21.973,0.000
1621214707.226,-10.254,-26.855,-25.391,-20.996,0.000
1621214707.230,-8.301,-28.320,-30.762,-28.809,0.000
1621214707.234,-8.301,-30.273,-38.574,-27.832,0.000
1621214707.237,-10.254,-34.180,-38.086,-17.090,0.000
1621214707.241,-12.695,-34.180,-35.156,-13.672,0.000
1621214707.245,-22.949,-22.461,-35.156,-20.508,0.000
1621214707.249,-29.297,-27.344,-42.480,-25.391,0.000
1621214707.253,-28.809,-34.668,-44.434,-31.250,0.000
1621214707.257,-22.461,-28.809,-44.434,-31.738,0.000
1621214707.261,-10.254,-26.855,-41.992,-25.391,0.000
1621214707.265,-12.207,-25.879,-31.738,-21.973,0.000
1621214707.269,-6.836,-26.855,-27.832,-16.113,0.000
1621214707.273,-11.230,-34.668,-29.297,-21.484,0.000
1621214707.277,-19.531,-35.645,-40.039,-32.715,0.000
1621214707.280,-14.648,-27.344,-55.664,-30.273,0.000
1621214707.284,-17.578,-29.297,-44.922,-24.414,0.000
1621214707.288,-25.879,-35.645,-25.879,-27.832,0.000
1621214707.292,-33.691,-34.180,-28.809,-36.621,0.000
1621214707.296,-21.973,-27.344,-36.133,-35.645,0.000
1621214707.300,-26.855,-27.344,-34.668,-31.738,0.000
1621214707.304,-40.039,-32.715,-37.598,-29.297,0.000
1621214707.308,-24.414,-34.180,-35.156,-32.715,0.000
